Category,Disease,Clinical_Feature,Importance,Rank
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Days/week of walk 10+ mins,0.049638376,9
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Cereal intake,0.048975408,10
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Mobile use vs 2yrs: No,0.04708535,11
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Snoring: No,0.046097808,12
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Poultry: 2-4/week,0.045890935,13
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Sleep duration,0.045789406,14
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Beef: <1/week,0.04534703,15
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Processed meat: 1/week,0.044850312,16
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Chronotype: More morning,0.04395173,17
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Coffee intake,0.04297253,18
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Stair climbing: 6-10 times,0.042664178,19
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Days/week of moderate physical activity,0.042616215,20
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Days/week of vigorous physical activity,0.0425037,21
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Skin colour: Light olive,0.04240029,22
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Skin tanning: Get very tanned,0.0423469,23
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Alcohol vs 10yrs ago: About the same,0.04192039,24
Psychiatric,Delirium_not_induced_by_alcohol_and_other_psychoactive_substances,Dried fruit intake,0.041669775,25
Psychiatric,Anxiety_disorders,Time spent watching TV,0.13339458,1
Psychiatric,Anxiety_disorders,Days/week of moderate physical activity,0.07760284,2
Psychiatric,Anxiety_disorders,Alcohol vs 10yrs ago: About the same,0.077142246,3
Psychiatric,Anxiety_disorders,Bread intake,0.071971856,4
Psychiatric,Anxiety_disorders,Daytime nap: Never/rarely,0.07068649,5
Psychiatric,Anxiety_disorders,Insomnia: Usually,0.06513165,6
Psychiatric,Anxiety_disorders,Tea intake,0.061473183,7
Psychiatric,Anxiety_disorders,Walking pace: Brisk,0.056408517,8
Psychiatric,Anxiety_disorders,Alcohol: 3-4/week,0.05629264,9
Psychiatric,Anxiety_disorders,Days/week of walk 10+ mins,0.05584577,10
Psychiatric,Anxiety_disorders,Mobile use vs 2yrs: No,0.049459405,11
Psychiatric,Anxiety_disorders,Insomnia: Never/rarely,0.045296703,12
Psychiatric,Anxiety_disorders,Beef: 1/week,0.044369657,13
Psychiatric,Anxiety_disorders,Drive faster: Sometimes,0.044279102,14
Psychiatric,Anxiety_disorders,Drive faster than limit: Never/rarely,0.043820187,15
Psychiatric,Anxiety_disorders,Ever smoked: No,0.042802498,16
Psychiatric,Anxiety_disorders,Age first had sexual intercourse,0.04262627,17
Psychiatric,Anxiety_disorders,Sun protection: Sometimes,0.04066605,18
Psychiatric,Anxiety_disorders,Time spent driving,0.040320836,19
Psychiatric,Anxiety_disorders,Cereal intake,0.039781723,20
Psychiatric,Anxiety_disorders,Dried fruit intake,0.039374936,21
Psychiatric,Anxiety_disorders,Time spent outdoors in summer,0.039278973,22
Psychiatric,Anxiety_disorders,Hot drink temp: Hot,0.037941795,23
Psychiatric,Anxiety_disorders,Poultry: 1/week,0.036013983,24
Psychiatric,Anxiety_disorders,Snoring: No,0.035386167,25
Psychiatric,Alcohol_Problems,Tea intake,0.06405633,1
Psychiatric,Alcohol_Problems,Time spent driving,0.056895282,2
Psychiatric,Alcohol_Problems,Days/week of vigorous physical activity,0.053254124,3
Psychiatric,Alcohol_Problems,Alcohol: Daily,0.052843027,4
Psychiatric,Alcohol_Problems,Time spent outdoors in summer,0.05001406,5
Psychiatric,Alcohol_Problems,Smoking: Never,0.048018053,6
Psychiatric,Alcohol_Problems,Alcohol: Special occasions,0.043842707,7
Psychiatric,Alcohol_Problems,Diet change: No,0.043008704,8
Psychiatric,Alcohol_Problems,Days/week of moderate physical activity,0.03853313,9
Psychiatric,Alcohol_Problems,Drive faster than limit: Never/rarely,0.03644553,10
Psychiatric,Alcohol_Problems,Daytime nap: Never/rarely,0.03630259,11
Psychiatric,Alcohol_Problems,Ever smoked: No,0.035665542,12
Psychiatric,Alcohol_Problems,Days/week of walk 10+ mins,0.035644535,13
Psychiatric,Alcohol_Problems,Processed meat: <1/week,0.03389933,14
Psychiatric,Alcohol_Problems,Dried fruit intake,0.03300275,15
Psychiatric,Alcohol_Problems,Cereal intake,0.032089543,16
Psychiatric,Alcohol_Problems,Past smoking: Most/all days,0.03169745,17
Psychiatric,Alcohol_Problems,Time spent outdoors in winter,0.03048908,18
Psychiatric,Alcohol_Problems,Diet variation: Sometimes,0.030054662,19
Psychiatric,Alcohol_Problems,Sleep duration,0.029227624,20
Psychiatric,Alcohol_Problems,Alcohol: 1-2/week,0.027803589,21
Psychiatric,Alcohol_Problems,Fresh fruit intake,0.02770525,22
Psychiatric,Alcohol_Problems,Insomnia: Sometimes,0.027434915,23
Psychiatric,Alcohol_Problems,Salt added: Never/rarely,0.026999505,24
Psychiatric,Alcohol_Problems,Bread intake,0.026544511,25
Respiratory,Sleep_apnoea,Snoring: Yes,0.15575247,1
Respiratory,Sleep_apnoea,Snoring: No,0.12529215,2
Respiratory,Sleep_apnoea,Daytime dozing: Never/rarely,0.10823515,3
Respiratory,Sleep_apnoea,Insomnia: Usually,0.08499673,4
Respiratory,Sleep_apnoea,Mobile hand: Right,0.078169994,5
Respiratory,Sleep_apnoea,Processed meat: <1/week,0.07394614,6
Respiratory,Sleep_apnoea,Daytime nap: Never/rarely,0.06892756,7
Respiratory,Sleep_apnoea,Get up: Very easy,0.06517596,8
Respiratory,Sleep_apnoea,Diet change: No,0.06300193,9
Respiratory,Sleep_apnoea,Time spent outdoors in summer,0.059262566,10
Respiratory,Sleep_apnoea,Sun protection: Most times,0.05822721,11
Respiratory,Sleep_apnoea,Fresh fruit intake,0.05751108,12
Respiratory,Sleep_apnoea,Mobile freq: Less than 5mins,0.056475267,13
Respiratory,Sleep_apnoea,Non-oily fish: 1/week,0.056208123,14
Respiratory,Sleep_apnoea,Poultry: 2-4/week,0.055742715,15
Respiratory,Sleep_apnoea,Beef: <1/week,0.053009685,16
Respiratory,Sleep_apnoea,Ethnicity,0.052836746,17
Respiratory,Sleep_apnoea,Coffee intake,0.05168051,18
Respiratory,Sleep_apnoea,Walking pace: Brisk,0.048763562,19
Respiratory,Sleep_apnoea,Time spent using computer,0.047455493,20
Respiratory,Sleep_apnoea,Diet change: Yes (illness),0.04730522,21
Respiratory,Sleep_apnoea,Bread: Wholemeal,0.046289656,22
Respiratory,Sleep_apnoea,Past smoking: Most/all days,0.04537413,23
Respiratory,Sleep_apnoea,Age first had sexual intercourse,0.04476707,24
Respiratory,Sleep_apnoea,Sun protection: Sometimes,0.043631636,25
Respiratory,Respiratory_failure,Time spent watching TV,0.082853645,1
Respiratory,Respiratory_failure,Days/week of walk 10+ mins,0.05154165,2
Respiratory,Respiratory_failure,Walking pace: Brisk,0.050416265,3
Respiratory,Respiratory_failure,Smoking: Never,0.047057334,4
Respiratory,Respiratory_failure,Water intake,0.03533152,5
Respiratory,Respiratory_failure,Fresh fruit intake,0.034972716,6
Respiratory,Respiratory_failure,Sun protection: Most times,0.033659324,7
Respiratory,Respiratory_failure,Mother: High blood pressure,0.030821241,8
Respiratory,Respiratory_failure,Past smoking: Never,0.029436752,9
Respiratory,Respiratory_failure,Insomnia: Usually,0.028629024,10
Respiratory,Respiratory_failure,Processed meat: <1/week,0.028460003,11
Respiratory,Respiratory_failure,Dried fruit intake,0.026972447,12
Respiratory,Respiratory_failure,Oily fish: 1/week,0.026872402,13
Respiratory,Respiratory_failure,Current smoking: No,0.02653733,14
Respiratory,Respiratory_failure,Drive faster: Sometimes,0.026449602,15
Respiratory,Respiratory_failure,Time spent outdoors in winter,0.025354648,16
Respiratory,Respiratory_failure,Non-oily fish: <1/week,0.024883276,17
Respiratory,Respiratory_failure,Walking pace: Slow,0.024843806,18
Respiratory,Respiratory_failure,Tea intake,0.024744108,19
Respiratory,Respiratory_failure,Days/week of vigorous physical activity,0.024117058,20
Respiratory,Respiratory_failure,Mobile use vs 2yrs: No,0.024055181,21
Respiratory,Respiratory_failure,Past smoking: Most/all days,0.024040941,22
Respiratory,Respiratory_failure,Time spent outdoors in summer,0.023698151,23
Respiratory,Respiratory_failure,Lamb/mutton: <1/week,0.023358641,24
Respiratory,Respiratory_failure,Sleep duration,0.023277389,25
Respiratory,Pulmonary_collapse,Days/week of moderate physical activity,0.09623467,1
Respiratory,Pulmonary_collapse,Mobile freq: 5-29 mins,0.09272098,2
Respiratory,Pulmonary_collapse,Mobile hand: Left,0.089652516,3
Respiratory,Pulmonary_collapse,Coffee intake,0.07919722,4
Respiratory,Pulmonary_collapse,Insomnia: Sometimes,0.07659795,5
Respiratory,Pulmonary_collapse,Lamb/mutton: <1/week,0.07489316,6
Respiratory,Pulmonary_collapse,Days/week of walk 10+ mins,0.07343568,7
Respiratory,Pulmonary_collapse,Time spent watching TV,0.06534693,8
Respiratory,Pulmonary_collapse,Walking pace: Brisk,0.06505131,9
Respiratory,Pulmonary_collapse,Daytime dozing: Sometimes,0.06459014,10
Respiratory,Pulmonary_collapse,Past smoking: Most/all days,0.061979417,11
Respiratory,Pulmonary_collapse,Raw vegetable intake,0.061492562,12
Respiratory,Pulmonary_collapse,Daytime nap: Never/rarely,0.06066384,13
Respiratory,Pulmonary_collapse,Bread intake,0.059458166,14
Respiratory,Pulmonary_collapse,Smoking: Never,0.057766594,15
Respiratory,Pulmonary_collapse,Cereal intake,0.056209736,16
Respiratory,Pulmonary_collapse,Sleep duration,0.055452608,17
Respiratory,Pulmonary_collapse,Beef: <1/week,0.05501733,18
Respiratory,Pulmonary_collapse,Cooked vegetable intake,0.054786116,19
Respiratory,Pulmonary_collapse,Tea intake,0.05420511,20
Respiratory,Pulmonary_collapse,Age first had sexual intercourse,0.05415693,21
Respiratory,Pulmonary_collapse,Dried fruit intake,0.053584818,22
Respiratory,Pulmonary_collapse,Bread: Wholemeal,0.052590486,23
Respiratory,Pulmonary_collapse,Mobile use vs 2yrs: More now,0.052137464,24
Respiratory,Pulmonary_collapse,Snoring: No,0.05210475,25
Respiratory,Pleural_effusion,Days/week of moderate physical activity,0.13586043,1
Respiratory,Pleural_effusion,Time spent watching TV,0.10537679,2
Respiratory,Pleural_effusion,Walking pace: Brisk,0.09703067,3
Respiratory,Pleural_effusion,Smoking: Never,0.09180508,4
Respiratory,Pleural_effusion,Time spent outdoors in winter,0.08216873,5
Respiratory,Pleural_effusion,Days/week of walk 10+ mins,0.07034219,6
Respiratory,Pleural_effusion,Age first had sexual intercourse,0.06778098,7
Respiratory,Pleural_effusion,Mother: High blood pressure,0.067615174,8
Respiratory,Pleural_effusion,Coffee intake,0.0646066,9
Respiratory,Pleural_effusion,Past smoking: Never,0.061837684,10
Respiratory,Pleural_effusion,Cereal intake,0.06023856,11
Respiratory,Pleural_effusion,Poultry: 1/week,0.05725061,12
Respiratory,Pleural_effusion,Past smoking: Most/all days,0.055272043,13
Respiratory,Pleural_effusion,Fresh fruit intake,0.053222537,14
Respiratory,Pleural_effusion,Processed meat: 1/week,0.052611735,15
Respiratory,Pleural_effusion,Hair colour: Dark brown,0.051683567,16
Respiratory,Pleural_effusion,Snoring: No,0.051082835,17
Respiratory,Pleural_effusion,Bread intake,0.047377534,18
Respiratory,Pleural_effusion,Processed meat: <1/week,0.04736204,19
Respiratory,Pleural_effusion,Ever smoked: No,0.045187343,20
Respiratory,Pleural_effusion,Oily fish: <1/week,0.045082644,21
Respiratory,Pleural_effusion,Diet variation: Sometimes,0.04374629,22
Respiratory,Pleural_effusion,Insomnia: Usually,0.04372674,23
Respiratory,Pleural_effusion,Insomnia: Sometimes,0.042095147,24
Respiratory,Pleural_effusion,Mobile use vs 2yrs: More now,0.039721288,25
Respiratory,COPD,Tea intake,0.12525733,1
Respiratory,COPD,Past smoking: Most/all days,0.10198264,2
Respiratory,COPD,Smoking: Never,0.092949726,3
Respiratory,COPD,Walking pace: Brisk,0.07669326,4
Respiratory,COPD,Daytime nap: Sometimes,0.07506233,5
Respiratory,COPD,Daytime nap: Never/rarely,0.07329996,6
Respiratory,COPD,Time spent watching TV,0.07140588,7
Respiratory,COPD,Days/week of moderate physical activity,0.0630022,8
Respiratory,COPD,Days/week of vigorous physical activity,0.06253004,9
Respiratory,COPD,Cereal intake,0.058735088,10
Respiratory,COPD,Smoking: Previous,0.05539753,11
Respiratory,COPD,Salt added: Never/rarely,0.054456487,12
Respiratory,COPD,Bread intake,0.053736262,13
Respiratory,COPD,Time spent outdoors in summer,0.051794812,14
Respiratory,COPD,Sleep duration,0.051453784,15
Respiratory,COPD,Spread: Butter,0.04893714,16
Respiratory,COPD,Diet change: No,0.048785508,17
Respiratory,COPD,Skin tanning: Get very tanned,0.047623254,18
Respiratory,COPD,Raw vegetable intake,0.04752381,19
Respiratory,COPD,Mobile use vs 2yrs: More now,0.045946423,20
Respiratory,COPD,Ever smoked: No,0.044988286,21
Respiratory,COPD,Days/week of walk 10+ mins,0.04415275,22
Respiratory,COPD,Past smoking: Never,0.044132963,23
Respiratory,COPD,Insomnia: Never/rarely,0.043427862,24
Respiratory,COPD,Past smoking: Occasional,0.042752918,25
Respiratory,Bronchiectasis,Days/week of walk 10+ mins,0.074025564,1
Respiratory,Bronchiectasis,Time spent watching TV,0.07277462,2
Respiratory,Bronchiectasis,Mobile hand: Right,0.07214138,3
Respiratory,Bronchiectasis,Cereal intake,0.069335066,4
Respiratory,Bronchiectasis,Mobile use: More than eight years,0.06846632,5
Respiratory,Bronchiectasis,Walking pace: Brisk,0.06157509,6
Respiratory,Bronchiectasis,Get up: Fairly easy,0.059211954,7
Respiratory,Bronchiectasis,Stair climbing: 6-10 times,0.05875306,8
Respiratory,Bronchiectasis,Sleep duration,0.055851877,9
Respiratory,Bronchiectasis,Pork: <1/week,0.05169311,10
Respiratory,Bronchiectasis,Mother: High blood pressure,0.05020602,11
Respiratory,Bronchiectasis,Duration of walks,0.050012052,12
Respiratory,Bronchiectasis,Days/week of moderate physical activity,0.048297554,13
Respiratory,Bronchiectasis,Insomnia: Never/rarely,0.04664397,14
Respiratory,Bronchiectasis,Raw vegetable intake,0.045158327,15
Respiratory,Bronchiectasis,Cooked vegetable intake,0.04371653,16
Respiratory,Bronchiectasis,Time spent outdoors in winter,0.043562956,17
Respiratory,Bronchiectasis,Salt added: Never/rarely,0.042973053,18
Respiratory,Bronchiectasis,Poultry: 2-4/week,0.042175587,19
Respiratory,Bronchiectasis,Alcohol: Daily,0.041545033,20
Respiratory,Bronchiectasis,Computer games: Sometimes,0.040890537,21
Respiratory,Bronchiectasis,Days/week of vigorous physical activity,0.040195726,22
Respiratory,Bronchiectasis,Past smoking: Most/all days,0.03879129,23
Respiratory,Bronchiectasis,Bread intake,0.038648162,24
Respiratory,Bronchiectasis,Processed meat: <1/week,0.038028672,25
Respiratory,Allergic_and_chronic_rhinitis,Diet change: No,0.06469528,1
Respiratory,Allergic_and_chronic_rhinitis,Water intake,0.057612598,2
Respiratory,Allergic_and_chronic_rhinitis,Pork: <1/week,0.056068327,3
Respiratory,Allergic_and_chronic_rhinitis,Bread intake,0.053198393,4
Respiratory,Allergic_and_chronic_rhinitis,Days/week of walk 10+ mins,0.0520436,5
Respiratory,Allergic_and_chronic_rhinitis,Days/week of moderate physical activity,0.051382408,6
Respiratory,Allergic_and_chronic_rhinitis,Time spent outdoors in summer,0.046571538,7
Respiratory,Allergic_and_chronic_rhinitis,Days/week of vigorous physical activity,0.04388952,8
Respiratory,Allergic_and_chronic_rhinitis,Chronotype: More morning,0.0437568,9
Respiratory,Allergic_and_chronic_rhinitis,Cereal intake,0.042819276,10
Respiratory,Allergic_and_chronic_rhinitis,Duration of walks,0.04156632,11
Respiratory,Allergic_and_chronic_rhinitis,Mobile use vs 2yrs: No,0.03985738,12
Respiratory,Allergic_and_chronic_rhinitis,Time spent using computer,0.03977391,13
Respiratory,Allergic_and_chronic_rhinitis,Fresh fruit intake,0.038463358,14
Respiratory,Allergic_and_chronic_rhinitis,Time spent watching TV,0.037963387,15
Respiratory,Allergic_and_chronic_rhinitis,Lamb/mutton: <1/week,0.037789434,16
Respiratory,Allergic_and_chronic_rhinitis,Facial ageing: Younger than you are,0.03766861,17
Respiratory,Allergic_and_chronic_rhinitis,Non-oily fish: <1/week,0.037300162,18
Respiratory,Allergic_and_chronic_rhinitis,Father: Heart disease,0.036335915,19
Respiratory,Allergic_and_chronic_rhinitis,Time spent outdoors in winter,0.036112808,20
Respiratory,Allergic_and_chronic_rhinitis,Coffee intake,0.03541731,21
Respiratory,Allergic_and_chronic_rhinitis,Sleep duration,0.03474618,22
Respiratory,Allergic_and_chronic_rhinitis,Tea intake,0.034409773,23
Respiratory,Allergic_and_chronic_rhinitis,Age first had sexual intercourse,0.034357537,24
Respiratory,Allergic_and_chronic_rhinitis,Dried fruit intake,0.034239236,25
Respiratory,Asthma,Sleep duration,0.09556681,1
Respiratory,Asthma,Get up: Very easy,0.09515723,2
Respiratory,Asthma,Water intake,0.09427932,3
Respiratory,Asthma,Facial ageing: Younger than you are,0.08761364,4
Respiratory,Asthma,Cooked vegetable intake,0.087101735,5
Respiratory,Asthma,Processed meat: <1/week,0.08259995,6
Respiratory,Asthma,Insomnia: Usually,0.082176544,7
Respiratory,Asthma,Father: Chronic bronchitis,0.08138527,8
Respiratory,Asthma,Mobile use: More than eight years,0.076278515,9
Respiratory,Asthma,Insomnia: Never/rarely,0.07464816,10
Respiratory,Asthma,Walking pace: Brisk,0.074026465,11
Respiratory,Asthma,Mobile hand: Left,0.06820602,12
Respiratory,Asthma,Milk: Semi-skimmed,0.06483165,13
Respiratory,Asthma,Walking pace: Steady/average,0.06360216,14
Respiratory,Asthma,Walking pace: Slow,0.0631158,15
Respiratory,Asthma,Bread intake,0.06170292,16
Respiratory,Asthma,Facial ageing: About your age,0.059154615,17
Respiratory,Asthma,Daytime dozing: Never/rarely,0.058552124,18
Respiratory,Asthma,Tea intake,0.058434512,19
Respiratory,Asthma,Fresh fruit intake,0.058059126,20
Respiratory,Asthma,Coffee intake,0.057858955,21
Respiratory,Asthma,Mobile freq: 5-29 mins,0.055418648,22
Respiratory,Asthma,Mother: High blood pressure,0.05490925,23
Respiratory,Asthma,Raw vegetable intake,0.0539568,24
Respiratory,Asthma,Time spent outdoors in summer,0.04925651,25
Skin,Dermatitis,Time spent watching TV,0.111232445,1
Skin,Dermatitis,Fresh fruit intake,0.082639255,2
Skin,Dermatitis,Tea intake,0.08168875,3
Skin,Dermatitis,Pork: <1/week,0.08003992,4
Skin,Dermatitis,Milk: Semi-skimmed,0.077377714,5
Skin,Dermatitis,Past smoking: Never,0.070788674,6
Skin,Dermatitis,Non-oily fish: 1/week,0.06749372,7
